node1	node2	cor_value
Macrococcus	Anaerotruncus	0.301450437
Macrococcus	Caproiciproducens	0.313388303
Macrococcus	Pusillibacter	0.301330174
Macrococcus	Ruminococcus	0.340778131
Macrococcus	Faecalibacillus	0.315228835
Macrococcus	Longicatena	0.31017296
Macrococcus	Veillonella	0.308311071
Macrococcus	Anaerococcus	0.369680701
Massilia	Paenibacillus	0.364526062
Massilia	Paracoccus	0.475868728
Massilia	Priestia	0.303759549
Massilia	Pseudomonas	0.490740726
Massilia	Rothia	0.323994579
Massilia	Sphingomonas	0.451369087
Massilia	Staphylococcus	0.359788295
Massilia	Stenotrophomonas	0.348012418
Massilia	Streptomyces	0.475983728
Massilia	Vibrio	0.315027151
Massilia	Candidatus Methanomethylophilus	0.300599094
Massilia	Methanomassiliicoccus_A	0.341783684
Massilia	Methanobrevibacter_A	0.38355211
Massilia	Schaalia	0.369211761
Massilia	Bifidobacterium	0.464648002
Massilia	Cutibacterium	0.366974634
Massilia	Olsenella	0.386462894
Massilia	Parolsenella	0.314974025
Massilia	Adlercreutzia	0.427023512
Massilia	Eggerthella	0.394339397
Massilia	Gordonibacter	0.457646547
Massilia	Christensenella	0.414866707
Massilia	Eubacterium	0.417079298
Massilia	Anaerobutyricum	0.379635586
Massilia	Anaerostipes	0.382769681
Massilia	Blautia	0.354231961
Massilia	Butyrivibrio	0.366051638
Massilia	Cellulosilyticum	0.408481907
Massilia	Coprococcus	0.371657087
Massilia	Faecalicatena	0.322377909
Massilia	Lachnoclostridium	0.3006691
Massilia	Lachnospira	0.386774839
Massilia	Roseburia	0.371760758
Massilia	Caproicibacterium	0.309971816
Massilia	Dysosmobacter	0.423686275
Massilia	Faecalibacterium	0.457659678
Massilia	Oscillibacter	0.389617916
Massilia	Pusillibacter	0.41373827
Massilia	Ruminococcus	0.338583771
Massilia	Vescimonas	0.424932136
Massilia	Romboutsia	0.303603814
Massilia	Flintibacter	0.447285914
Massilia	Massilistercora	0.313890171
Massilia	Faecalibacillus	0.327259059
Massilia	Longicatena	0.368939742
Massilia	Phascolarctobacterium	0.333743172
Massilia	Selenomonas	0.304753146
Massilia	Methylorubrum	0.411807302
Massilia	Ralstonia	0.38862949
Massilia	Comamonas	0.39600184
Massilia	Diaphorobacter	0.524527824
Massilia	Pseudodesulfovibrio	0.317874598
Mesorhizobium	Lachnospira	0.323135794
Mesorhizobium	Ruminococcus	0.318983617
Metabacillus	Paenibacillus	0.375109258
Metabacillus	Priestia	0.30763717
Metabacillus	Rothia	0.384558376
Metabacillus	Staphylococcus	0.311961916
Metabacillus	Streptomyces	0.304026897
Metabacillus	Methanomassiliicoccus_A	0.329264862
Metabacillus	Methanobrevibacter_A	0.327162941
Metabacillus	Methanosphaera	0.301971189
Metabacillus	Olsenella	0.357598571
Metabacillus	Parafannyhessea	0.313641127
Metabacillus	Parolsenella	0.323048161
Metabacillus	Collinsella	0.378231637
Metabacillus	Porphyromonas	0.323513491
Metabacillus	Christensenella	0.34519913
Metabacillus	Butyrivibrio	0.347379212
Metabacillus	Coprococcus	0.326422976
Metabacillus	Lachnospira	0.339633651
Metabacillus	Dysosmobacter	0.311876601
Metabacillus	Monoglobus	0.302822653
Metabacillus	Oscillibacter	0.335944827
Metabacillus	Pusillibacter	0.351717876
Metabacillus	Ruminococcus	0.318797487
Metabacillus	Vescimonas	0.32180684
Metabacillus	Romboutsia	0.341765232
Metabacillus	Flintibacter	0.303720524
Metabacillus	Caldicellulosiruptor	0.353174837
Metabacillus	Ndongobacter	0.30033196
Metabacillus	Leptotrichia	0.300728356
Metabacillus	Salmonella	0.405032577
Methanospirillum	Butyrivibrio	-0.303925354
Methylobacterium	Paenibacillus	0.325197448
Methylobacterium	Streptomyces	0.387279011
Methylobacterium	Methanomassiliicoccus_A	0.360344479
Methylobacterium	Methanobrevibacter_A	0.355688454
Methylobacterium	Bifidobacterium	0.364983412
Methylobacterium	Adlercreutzia	0.30717892
Methylobacterium	Gordonibacter	0.319677739
Methylobacterium	Christensenella	0.379304043
Methylobacterium	Eubacterium	0.379602244
Methylobacterium	Anaerostipes	0.301248381
Methylobacterium	Blautia	0.333157817
Methylobacterium	Faecalicatena	0.35322139
Methylobacterium	Lachnoclostridium	0.334567809
Methylobacterium	Lachnospira	0.34660596
Methylobacterium	Roseburia	0.317756612
Methylobacterium	Sellimonas	0.338115712
Methylobacterium	Caproicibacterium	0.324150736
Methylobacterium	Dysosmobacter	0.350195097
Methylobacterium	Faecalibacterium	0.352003296
Methylobacterium	Oscillibacter	0.392997498
Methylobacterium	Pusillibacter	0.337316424
Methylobacterium	Flintibacter	0.338894529
Methylobacterium	Massilistercora	0.38706811
Methylobacterium	Longicatena	0.346767178
Methylobacterium	Phascolarctobacterium	0.324282162
Microbacterium	Paenibacillus	0.461782919
Microbacterium	Pantoea	0.336569514
Microbacterium	Pseudomonas	0.429016096
Microbacterium	Streptococcus	0.329182369
Microbacterium	Streptomyces	0.324277393
Microbacterium	Methanomassiliicoccus_A	0.33309395
Microbacterium	Methanobrevibacter_A	0.414160327
Microbacterium	Methanosphaera	0.341622784
Microbacterium	Schaalia	0.313028211
Microbacterium	Olsenella	0.319127039
Microbacterium	Parolsenella	0.339707555
Microbacterium	Collinsella	0.386865999
Microbacterium	Adlercreutzia	0.310810942
Microbacterium	Gordonibacter	0.330796499
Microbacterium	Cytobacillus	0.307258931
Microbacterium	Listeria	0.343410537
Microbacterium	Christensenella	0.315332996
Microbacterium	Alkaliphilus	0.304970814
Microbacterium	Hungatella	0.32344008
Microbacterium	Eubacterium	0.340574791
Microbacterium	Aminipila	0.302766389
Microbacterium	Anaerobutyricum	0.462696153
Microbacterium	Anaerocolumna	0.425095667
Microbacterium	Anaerostipes	0.320101351
Microbacterium	Blautia	0.372001892
Microbacterium	Butyrivibrio	0.42394814
Microbacterium	Coprococcus	0.368494683
Microbacterium	Dorea	0.361298769
Microbacterium	Faecalicatena	0.311695731
Microbacterium	Lachnoclostridium	0.368409706
Microbacterium	Lachnospira	0.390103937
Microbacterium	Lacrimispora	0.339538886
Microbacterium	Novisyntrophococcus	0.310828579
Microbacterium	Pseudobutyrivibrio	0.422607302
Microbacterium	Roseburia	0.444846463
Microbacterium	Sellimonas	0.329011974
Microbacterium	Acetivibrio	0.384035471
Microbacterium	Caproicibacterium	0.342240267
Microbacterium	Dysosmobacter	0.336326963
Microbacterium	Faecalibacterium	0.334528614
Microbacterium	Oscillibacter	0.310450114
Microbacterium	Ruminococcus	0.354654261
Microbacterium	Vescimonas	0.348509853
Microbacterium	Filifactor	0.313148698
Microbacterium	Paeniclostridium	0.322952408
Microbacterium	Peptacetobacter	0.375705401
Microbacterium	Romboutsia	0.398459305
Microbacterium	Flintibacter	0.301720122
Microbacterium	Intestinimonas	0.365430216
Microbacterium	Caldicellulosiruptor	0.32127273
Microbacterium	Allobaculum	0.341834799
Microbacterium	Faecalibacillus	0.365252486
Microbacterium	Faecalitalea	0.316281697
Microbacterium	Anaerococcus	0.370197361
Microbacterium	Finegoldia	0.318508457
Microbacterium	Peptoniphilus	0.437244203
Micromonospora	Paracoccus	0.314348553
Micromonospora	Mobiluncus	0.306597086
Micromonospora	Faecalibacillus	0.318068854
Micromonospora	Comamonas	0.30788691
Mucilaginibacter	Mycolicibacterium	0.300384854
Mucilaginibacter	Paenibacillus	0.332719023
Mucilaginibacter	Streptomyces	0.326831382
Mucilaginibacter	Methanomassiliicoccus_A	0.303528758
Mucilaginibacter	Methanobrevibacter_A	0.336087434
Mucilaginibacter	Parolsenella	0.300612554
Mucilaginibacter	Adlercreutzia	0.306175286
Mucilaginibacter	Paraprevotella	0.338260397
Mucilaginibacter	Christensenella	0.303374489
Mucilaginibacter	Anaerobutyricum	0.342717022
Mucilaginibacter	Anaerotignum	0.333559469
Mucilaginibacter	Blautia	0.312818844
Mucilaginibacter	Lachnospira	0.337555803
Mucilaginibacter	Pseudobutyrivibrio	0.308498244
Mucilaginibacter	Roseburia	0.312763454
Mucilaginibacter	Caproicibacterium	0.324138629
Mucilaginibacter	Oscillibacter	0.304006112
Mucilaginibacter	Pusillibacter	0.317068606
Mucilaginibacter	Ruminococcus	0.359085954
Mucilaginibacter	Vescimonas	0.303650631
Mucilaginibacter	Flintibacter	0.319416772
Mycobacterium	Gordonibacter	0.318570618
Mycolicibacterium	Paenibacillus	0.343680631
Mycolicibacterium	Pantoea	0.309062744
Mycolicibacterium	Streptomyces	0.37247396
Mycolicibacterium	Methanomassiliicoccus_A	0.366654272
Mycolicibacterium	Methanobrevibacter_A	0.355928732
Mycolicibacterium	Parolsenella	0.326244735
Mycolicibacterium	Collinsella	0.391645915
Mycolicibacterium	Christensenella	0.359333771
Mycolicibacterium	Anaerobutyricum	0.329991013
Mycolicibacterium	Anaerotignum	0.354393456
Mycolicibacterium	Coprococcus	0.312840507
Mycolicibacterium	Dorea	0.305146359
Mycolicibacterium	Lachnospira	0.357637618
Mycolicibacterium	Pseudobutyrivibrio	0.313583341
Mycolicibacterium	Roseburia	0.321531896
Mycolicibacterium	Caproicibacter	0.315156519
Mycolicibacterium	Caproicibacterium	0.31571625
Mycolicibacterium	Dysosmobacter	0.307827688
Mycolicibacterium	Oscillibacter	0.375227539
Mycolicibacterium	Pusillibacter	0.32385415
Mycolicibacterium	Ruminococcus	0.36385688
Mycolicibacterium	Vescimonas	0.344556472
Mycolicibacterium	Vallitalea	0.316335743
Mycolicibacterium	Anaerococcus	0.321118536
Mycoplasmopsis	Methanosphaera	0.322032636
Mycoplasmopsis	Romboutsia	0.323571437
Mycoplasmopsis	Anaerococcus	0.305195491
Mycoplasmopsis	Leptotrichia	0.300925803
Neisseria	Paenibacillus	0.312249719
Neisseria	Methanobrevibacter_A	0.317670813
Neisseria	Phocaeicola	0.376575819
Neisseria	Butyricimonas	0.403677398
Neisseria	Alistipes	0.512593186
Neisseria	Hungatella	0.32475772
Neisseria	Anaerobutyricum	0.305233409
Neisseria	Blautia	0.349049324
Neisseria	Butyrivibrio	0.371945577
Neisseria	Coprococcus	0.314400389
Neisseria	Enterocloster	0.313082805
Neisseria	Faecalicatena	0.359715711
Neisseria	Lachnoclostridium	0.402503175
Neisseria	Lacrimispora	0.308761142
Neisseria	Roseburia	0.338771063
Neisseria	Acutalibacter	0.382661662
Neisseria	Anaerotruncus	0.313050988
Neisseria	Flavonifractor	0.37375374
Neisseria	Oscillibacter	0.353613075
Neisseria	Ruminococcus	0.328012071
Neisseria	Vescimonas	0.31713049
Neisseria	Romboutsia	0.330484024
Neisseria	Intestinimonas	0.414197723
Neisseria	Desulfovibrio	0.43872393
Nitrosococcus	Streptococcus	-0.327378132
Nocardia	Paenibacillus	0.444384875
Nocardia	Priestia	0.323370566
Nocardia	Rothia	0.433466686
Nocardia	Sporosarcina	0.30056447
Nocardia	Staphylococcus	0.351539348
Nocardia	Streptococcus	0.314065112
Nocardia	Streptomyces	0.397899114
Nocardia	Methanomassiliicoccus_A	0.406215158
Nocardia	Methanobrevibacter_A	0.387611609
Nocardia	Mobiluncus	0.307776385
Nocardia	Schaalia	0.368856659
Nocardia	Olsenella	0.32656821
Nocardia	Parafannyhessea	0.370758019
Nocardia	Parolsenella	0.352499929
Nocardia	Christensenella	0.328581324
Nocardia	Hungatella	0.379085338
Nocardia	Eubacterium	0.408927711
Nocardia	Anaerobutyricum	0.358533241
Nocardia	Anaerocolumna	0.335265173
Nocardia	Anaerostipes	0.306370926
Nocardia	Blautia	0.373297397
Nocardia	Butyrivibrio	0.34900982
Nocardia	Coprococcus	0.312360478
Nocardia	Dorea	0.395164548
Nocardia	Faecalicatena	0.34835437
Nocardia	Lachnoclostridium	0.302933669
Nocardia	Lachnospira	0.345474066
Nocardia	Lacrimispora	0.362572396
Nocardia	Mediterraneibacter	0.321199413
Nocardia	Novisyntrophococcus	0.352274314
Nocardia	Roseburia	0.363244714
Nocardia	Caproicibacter	0.31866284
Nocardia	Caproicibacterium	0.310149983
Nocardia	Dysosmobacter	0.335073608
Nocardia	Oscillibacter	0.328730651
Nocardia	Pusillibacter	0.360955094
Nocardia	Ruminococcus	0.318433059
Nocardia	Peptacetobacter	0.341316772
Nocardia	Romboutsia	0.345346115
Nocardia	Vallitalea	0.355558778
Nocardia	Caldicellulosiruptor	0.324854353
Nocardia	Erysipelothrix	0.303425643
Nocardia	Longicatena	0.367475146
Nocardia	Turicibacter	0.334196305
Nocardia	Anaerococcus	0.371410672
Nocardia	Peptoniphilus	0.344386871
Nocardioides	Paracoccus	0.311429478
Nocardioides	Rothia	0.312813023
Nocardioides	Parolsenella	0.300154327
Nocardioides	Eggerthella	0.327668146
Nocardioides	Butyrivibrio	0.309151958
Nocardioides	Anaerococcus	0.311896951
Paenibacillus	Pantoea	0.365666081
Paenibacillus	Paracoccus	0.360170394
Paenibacillus	Polaribacter	0.411502887
Paenibacillus	Priestia	0.534351612
Paenibacillus	Pseudomonas	0.467367281
Paenibacillus	Rothia	0.49252704
Paenibacillus	Sphingobacterium	0.426240749
Paenibacillus	Sphingobium	0.30957441
Paenibacillus	Spiroplasma	0.347004599
Paenibacillus	Sporosarcina	0.361542935
Paenibacillus	Staphylococcus	0.509545258
Paenibacillus	Staphylothermus	-0.321011036
Paenibacillus	Stenotrophomonas	0.318980429
Paenibacillus	Streptococcus	0.455872985
Paenibacillus	Streptomyces	0.658352252
Paenibacillus	Treponema	0.465478939
Paenibacillus	Vibrio	0.474638562
Paenibacillus	Candidatus Methanomethylophilus	0.574309053
Paenibacillus	Methanomassiliicoccus_A	0.742697061
Paenibacillus	Methanobrevibacter_A	0.855978149
Paenibacillus	Methanosphaera	0.469571934
Paenibacillus	Schaalia	0.432086257
Paenibacillus	Bifidobacterium	0.377582896
Paenibacillus	Olsenella	0.476089607
Paenibacillus	Parafannyhessea	0.391260639
Paenibacillus	Parolsenella	0.474512793
Paenibacillus	Collinsella	0.602940571
Paenibacillus	Adlercreutzia	0.560521404
Paenibacillus	Arabiibacter	0.330993851
Paenibacillus	Eggerthella	0.581765241
Paenibacillus	Gordonibacter	0.578914588
Paenibacillus	Raoultibacter	0.332738895
Paenibacillus	Slackia	0.302729099
Paenibacillus	Bacteroides	0.419320809
Paenibacillus	Phocaeicola	0.44606658
Paenibacillus	Barnesiella	0.348483949
Paenibacillus	Butyricimonas	0.596642097
Paenibacillus	Odoribacter	0.410965065
Paenibacillus	Porphyromonas	0.426567552
Paenibacillus	Paraprevotella	0.463344711
Paenibacillus	Prevotella	0.482801798
Paenibacillus	Alistipes	0.504377503
Paenibacillus	Parabacteroides	0.503477634
Paenibacillus	Echinicola	0.327428595
Paenibacillus	Oceanihabitans	-0.305751665
Paenibacillus	Alkalihalobacillus	0.362767924
Paenibacillus	Cytobacillus	0.327276624
Paenibacillus	Halobacillus	0.308552752
Paenibacillus	Listeria	0.480012688
Paenibacillus	Gemella	0.377958643
Paenibacillus	Aerococcus	0.347232112
Paenibacillus	Ligilactobacillus	0.355083591
Paenibacillus	Christensenella	0.627682336
Paenibacillus	Alkaliphilus	0.343451476
Paenibacillus	Crassaminicella	0.371453162
Paenibacillus	Geosporobacter	0.310824596
Paenibacillus	Hungatella	0.677092102
Paenibacillus	Desulfitobacterium	0.352130665
Paenibacillus	Desulfosporosinus	0.37460202
Paenibacillus	Eubacterium	0.81403632
Paenibacillus	Aminipila	0.417078488
Paenibacillus	Emergencia	0.398326761
Paenibacillus	Mogibacterium	0.398133351
Paenibacillus	Anaerobutyricum	0.805476425
Paenibacillus	Anaerocolumna	0.651688311
Paenibacillus	Anaerostipes	0.636547391
Paenibacillus	Anaerotignum	0.525796417
Paenibacillus	Blautia	0.795964712
Paenibacillus	Butyrivibrio	0.748439226
Paenibacillus	Cellulosilyticum	0.472258164
Paenibacillus	Coprococcus	0.735275737
Paenibacillus	Dorea	0.725534907
Paenibacillus	Enterocloster	0.588383428
Paenibacillus	Faecalicatena	0.799451903
Paenibacillus	Herbinix	0.499590683
Paenibacillus	Lachnoanaerobaculum	0.498582204
Paenibacillus	Lachnoclostridium	0.76816698
Paenibacillus	Lachnospira	0.741807939
Paenibacillus	Lacrimispora	0.745764087
Paenibacillus	Mediterraneibacter	0.553640504
Paenibacillus	Novisyntrophococcus	0.595228394
Paenibacillus	Pseudobutyrivibrio	0.631447499
Paenibacillus	Roseburia	0.818753954
Paenibacillus	Sellimonas	0.562649831
Paenibacillus	Acetivibrio	0.434284705
Paenibacillus	Acutalibacter	0.540449835
Paenibacillus	Anaerotruncus	0.595625031
Paenibacillus	Caproicibacter	0.455228845
Paenibacillus	Caproicibacterium	0.578014377
Paenibacillus	Caproiciproducens	0.366213211
Paenibacillus	Dysosmobacter	0.790991461
Paenibacillus	Ethanoligenens	0.336845346
Paenibacillus	Faecalibacterium	0.644051692
Paenibacillus	Flavonifractor	0.672645312
Paenibacillus	Monoglobus	0.530407648
Paenibacillus	Oscillibacter	0.610651903
Paenibacillus	Pusillibacter	0.701008992
Paenibacillus	Ruminococcus	0.645793423
Paenibacillus	Ruthenibacterium	0.541581607
Paenibacillus	Solibaculum	0.444832859
Paenibacillus	Vescimonas	0.654864238
Paenibacillus	Filifactor	0.435881768
Paenibacillus	Paeniclostridium	0.371883552
Paenibacillus	Peptacetobacter	0.455545822
Paenibacillus	Romboutsia	0.587104
Paenibacillus	Terrisporobacter	0.306295242
Paenibacillus	Vallitalea	0.525673097
Paenibacillus	Flintibacter	0.655045934
Paenibacillus	Intestinimonas	0.679888915
Paenibacillus	Massilistercora	0.632184286
Paenibacillus	Caldicellulosiruptor	0.499044855
Paenibacillus	Allobaculum	0.43052102
Paenibacillus	Amedibacterium	0.509001519
Paenibacillus	Bulleidia	0.364816493
Paenibacillus	Erysipelatoclostridium	0.343905004
Paenibacillus	Erysipelothrix	0.366619349
Paenibacillus	Faecalibacillus	0.598406337
Paenibacillus	Faecalitalea	0.619484723
Paenibacillus	Longicatena	0.714569967
Paenibacillus	Turicibacter	0.441516664
Paenibacillus	Phascolarctobacterium	0.508659057
Paenibacillus	Megamonas	0.393864518
Paenibacillus	Selenomonas	0.306620496
Paenibacillus	Dialister	0.345371787
Paenibacillus	Megasphaera	0.421250377
Paenibacillus	Veillonella	0.391226581
Paenibacillus	Anaerococcus	0.469177279
Paenibacillus	Murdochiella	0.310261278
Paenibacillus	Parvimonas	0.425693485
Paenibacillus	Peptoniphilus	0.390015731
Paenibacillus	Bosea	0.309615035
Paenibacillus	Diaphorobacter	0.318513807
Paenibacillus	Desulfovibrio	0.527555006
Paenibacillus	Pseudodesulfovibrio	0.393413327
Paenibacillus	Dichelobacter	-0.31680884
Paenibacillus	Candidatus Purcelliella	-0.303621387
Paenibacillus	Salmonella	0.393723698
Paenibacillus	Ewingella	-0.306801883
Paenibacillus	Candidatus Portiera	-0.312477391
Paenibacillus	Tepiditoga	-0.30054992
Paenibacillus	Zygotorulaspora	-0.302387417
Paenibacillus	Cytomegalovirus	-0.449726029
Paenibacillus	Wongtaivirus	-0.379907717
Paenibacillus	Alphatorquevirus	-0.369649136
Pantoea	Streptococcus	0.3020957
Pantoea	Candidatus Methanomethylophilus	0.316653212
Pantoea	Methanomassiliicoccus_A	0.337196663
Pantoea	Methanobrevibacter_A	0.376279089
Pantoea	Parafannyhessea	0.309304833
Pantoea	Collinsella	0.362420371
Pantoea	Paraprevotella	0.302801046
Pantoea	Aminipila	0.329554718
Pantoea	Anaerobutyricum	0.37844937
Pantoea	Anaerocolumna	0.362386301
Pantoea	Anaerostipes	0.332525402
Pantoea	Blautia	0.329819136
Pantoea	Butyrivibrio	0.304514481
Pantoea	Coprococcus	0.305652148
Pantoea	Dorea	0.350008438
Pantoea	Lachnospira	0.363050225
Pantoea	Novisyntrophococcus	0.315586895
Pantoea	Pseudobutyrivibrio	0.336845692
Pantoea	Roseburia	0.367943952
Pantoea	Acetivibrio	0.349146579
Pantoea	Caproicibacter	0.325505984
Pantoea	Caproicibacterium	0.350281561
Pantoea	Monoglobus	0.32787782
Pantoea	Ruminococcus	0.391541402
Pantoea	Faecalitalea	0.321950242
Paraburkholderia	Dysosmobacter	0.310982125
Paraburkholderia	Pusillibacter	0.317480074
Paracoccus	Priestia	0.347086484
Paracoccus	Providencia	0.310854492
Paracoccus	Pseudomonas	0.711612301
Paracoccus	Rothia	0.357962949
Paracoccus	Sphingomonas	0.544173564
Paracoccus	Staphylococcus	0.537172382
Paracoccus	Stenotrophomonas	0.487096578
Paracoccus	Streptococcus	0.43666047
Paracoccus	Streptomyces	0.351178425
Paracoccus	Thermomonas	0.375493046
Paracoccus	Variovorax	0.333254714
Paracoccus	Vibrio	0.503561166
Paracoccus	Methanomassiliicoccus_A	0.322422905
Paracoccus	Methanobrevibacter_A	0.342894549
Paracoccus	Cutibacterium	0.424056526
Paracoccus	Olsenella	0.351723868
Paracoccus	Parolsenella	0.316471605
Paracoccus	Collinsella	0.333635782
Paracoccus	Eggerthella	0.408065874
Paracoccus	Gordonibacter	0.373585257
Paracoccus	Christensenella	0.362032846
Paracoccus	Eubacterium	0.341531505
Paracoccus	Anaerobutyricum	0.354699913
Paracoccus	Blautia	0.307632835
Paracoccus	Butyrivibrio	0.466713778
Paracoccus	Cellulosilyticum	0.367964604
Paracoccus	Coprococcus	0.401011445
Paracoccus	Herbinix	0.355384195
Paracoccus	Lachnoclostridium	0.327596539
Paracoccus	Lachnospira	0.370193855
Paracoccus	Lacrimispora	0.312328553
Paracoccus	Roseburia	0.304310408
Paracoccus	Acutalibacter	0.391244716
Paracoccus	Caproicibacterium	0.333998502
Paracoccus	Faecalibacterium	0.519242417
Paracoccus	Oscillibacter	0.330278665
Paracoccus	Vescimonas	0.345711856
Paracoccus	Romboutsia	0.350673652
Paracoccus	Flintibacter	0.32927774
Paracoccus	Intestinimonas	0.310403588
Paracoccus	Caldicellulosiruptor	0.389158742
Paracoccus	Faecalibacillus	0.432496085
Paracoccus	Gudongella	0.360934816
Paracoccus	Methylorubrum	0.521621457
Paracoccus	Alicycliphilus	0.517201018
Paracoccus	Comamonas	0.521901078
Paracoccus	Diaphorobacter	0.719913988
Paracoccus	Escherichia	0.338379158
Paracoccus	Salmonella	0.348996863
Pectobacterium	Monoglobus	0.340555506
Phytobacter	Sarcina	0.348705147
Planococcus	Streptococcus	0.403925963
Planococcus	Treponema	0.34934807
Planococcus	Vibrio	0.302806989
Planococcus	Methanosphaera	0.341665171
Planococcus	Mobiluncus	0.39233825
Planococcus	Parafannyhessea	0.321346511
Planococcus	Porphyromonas	0.411843276
Planococcus	Gemella	0.304710632
Planococcus	Aerococcus	0.320149154
Planococcus	Alkaliphilus	0.315768437
Planococcus	Crassaminicella	0.327648276
Planococcus	Hungatella	0.382063521
Planococcus	Paraclostridium	0.43925454
Planococcus	Aminipila	0.405868377
Planococcus	Emergencia	0.325286716
Planococcus	Mogibacterium	0.450602305
Planococcus	Anaerocolumna	0.316605887
Planococcus	Butyrivibrio	0.330612658
Planococcus	Lacrimispora	0.37621889
Planococcus	Acetivibrio	0.359745417
Planococcus	Acutalibacter	0.301525434
Planococcus	Ruminiclostridium	0.329424524
Planococcus	Filifactor	0.43039771
Planococcus	Paeniclostridium	0.348807135
Planococcus	Peptacetobacter	0.418564136
Planococcus	Peptoclostridium	0.308458104
Planococcus	Romboutsia	0.390028236
Planococcus	Terrisporobacter	0.43418791
Planococcus	Caldicellulosiruptor	0.335459189
Planococcus	Bulleidia	0.389095506
Planococcus	Selenomonas	0.377468428
Planococcus	Dialister	0.342481947
Planococcus	Anaerococcus	0.432569632
Planococcus	Finegoldia	0.422785126
Planococcus	Murdochiella	0.356760146
Planococcus	Parvimonas	0.302177849
Planococcus	Peptoniphilus	0.397743137
Planococcus	Ndongobacter	0.384361271
Planococcus	Fusobacterium	0.355497841
Planococcus	Leptotrichia	0.364804935
Planococcus	Brachyspira	0.305855563
Planococcus	Fretibacterium	0.356110205
Polaribacter	Rothia	0.318088883
Polaribacter	Sphingobacterium	0.302399436
Polaribacter	Staphylococcus	0.301879063
Polaribacter	Streptococcus	0.30763139
Polaribacter	Candidatus Methanomethylophilus	0.301948486
Polaribacter	Methanomassiliicoccus_A	0.403342544
Polaribacter	Methanobrevibacter_A	0.392402924
Polaribacter	Hungatella	0.312583826
Polaribacter	Eubacterium	0.331321229
Polaribacter	Anaerobutyricum	0.398792448
Polaribacter	Anaerostipes	0.319624486
Polaribacter	Blautia	0.373685777
Polaribacter	Butyrivibrio	0.351123115
Polaribacter	Coprococcus	0.319544428
Polaribacter	Dorea	0.369410276
Polaribacter	Lachnoclostridium	0.301658183
Polaribacter	Lachnospira	0.363719725
Polaribacter	Lacrimispora	0.368411844
Polaribacter	Pseudobutyrivibrio	0.302970765
Polaribacter	Roseburia	0.368235143
Polaribacter	Caproicibacterium	0.38244309
Polaribacter	Filifactor	0.302233524
Polaribacter	Romboutsia	0.305897896
Polaribacter	Vallitalea	0.305524006
Polaribacter	Massilistercora	0.31467673
Polaribacter	Longicatena	0.36382473
Priestia	Pseudomonas	0.371053897
Priestia	Rothia	0.450042077
Priestia	Sphingomonas	0.339040848
Priestia	Staphylococcus	0.422387123
Priestia	Streptococcus	0.310545859
Priestia	Streptomyces	0.468310307
Priestia	Methanomassiliicoccus_A	0.462333761
Priestia	Methanobrevibacter_A	0.553033732
Priestia	Olsenella	0.43997741
Priestia	Parafannyhessea	0.366277759
Priestia	Parolsenella	0.327666979
Priestia	Collinsella	0.349574698
Priestia	Eggerthella	0.384785221
Priestia	Gordonibacter	0.372280477
Priestia	Butyricimonas	0.309216889
Priestia	Alistipes	0.300353812
Priestia	Parabacteroides	0.36011494
Priestia	Listeria	0.331188258
Priestia	Christensenella	0.414242589
Priestia	Hungatella	0.409452471
Priestia	Eubacterium	0.54608717
Priestia	Emergencia	0.350535943
Priestia	Anaerobutyricum	0.546087466
Priestia	Anaerocolumna	0.402361525
Priestia	Anaerostipes	0.496320286
Priestia	Blautia	0.556169028
Priestia	Butyrivibrio	0.488239432
Priestia	Cellulosilyticum	0.41945747
Priestia	Coprococcus	0.458827987
Priestia	Dorea	0.514663309
Priestia	Enterocloster	0.342832957
Priestia	Faecalicatena	0.523887448
Priestia	Herbinix	0.356445507
Priestia	Lachnoclostridium	0.479088606
Priestia	Lachnospira	0.433427872
Priestia	Lacrimispora	0.486687412
Priestia	Mediterraneibacter	0.473620369
Priestia	Novisyntrophococcus	0.435357361
Priestia	Pseudobutyrivibrio	0.314369366
Priestia	Roseburia	0.499779777
Priestia	Sellimonas	0.407625889
Priestia	Acutalibacter	0.400141206
Priestia	Anaerotruncus	0.339486123
Priestia	Caproicibacter	0.405942552
Priestia	Caproicibacterium	0.433990868
Priestia	Caproiciproducens	0.311790949
Priestia	Dysosmobacter	0.428595766
Priestia	Faecalibacterium	0.411170667
Priestia	Flavonifractor	0.365601887
Priestia	Monoglobus	0.451685836
Priestia	Oscillibacter	0.35831038
Priestia	Pusillibacter	0.452797385
Priestia	Ruminococcus	0.395157164
Priestia	Ruthenibacterium	0.356359132
Priestia	Solibaculum	0.349565054
Priestia	Flintibacter	0.317668064
Priestia	Intestinimonas	0.35552836
Priestia	Massilistercora	0.40879074
Priestia	Caldicellulosiruptor	0.388843412
Priestia	Erysipelatoclostridium	0.435590826
Priestia	Erysipelothrix	0.305876203
Priestia	Faecalibacillus	0.311177914
Priestia	Faecalitalea	0.44728867
Priestia	Longicatena	0.417057795
Priestia	Veillonella	0.300480369
Priestia	Comamonas	0.329471463
Priestia	Diaphorobacter	0.323598785
Priestia	Escherichia	0.325602585
Priestia	Salmonella	0.304662225
Proteus	Providencia	0.300527323
Proteus	Gordonibacter	0.302898613
Proteus	Enterocloster	0.323031471
Proteus	Flavonifractor	0.328778159
Proteus	Ruthenibacterium	0.359894475
Proteus	Morganella	0.378687579
