PG.ProteinGroups	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T21	T22	T23	T26	T27	T28	T29	T30	T32	T33	T34	T35	T36	T37	T38	T39	T42	T43	T44	T45	T46	T47	T48	T50	T51	T52	T53	T55	T57	T58	T59	T60	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76
P05089	20.90163708	19.17514976	19.31958572	18.40032625	20.83019341	19.86380336	19.37899476	18.44104071	20.50835576	22.04502538	20.38520269	19.60097955	23.58685902	19.47679885	21.98326781	18.94538123	18.54459236	0.593191974	19.19903905	20.25505148	19.84179994	20.23146848	19.76501571	21.46836961	19.3139146	18.26632346	19.14922412	20.20944295	17.98886391	19.27608705	19.04432591	19.73259558	20.67319325	21.52493764	20.22745128	19.33852191	18.46915687	21.05644043	21.68873309	23.11817894	19.35580165	18.73212218	19.7935408	20.11006316	21.00141008	20.16917206	21.75826622	21.11121863	0.590601628	19.81350585	19.38773128	19.56232698	19.82751783	18.38060837	0.592530654	20.54199887	19.99897419	22.49415439	21.96534747	18.75753183	20.67163889	18.94005017
P05109	21.23283648	19.56525365	20.76747759	19.92030197	21.39051825	21.9823949	19.29768316	19.88921735	21.80887661	21.8946668	20.26742037	23.19274912	24.79709811	21.29163374	26.38099922	20.00507573	20.20647874	21.06969855	21.30229322	22.19733565	19.73834011	22.93026035	21.75932714	20.31870981	22.29531198	19.8343992	21.32713389	20.56039768	20.59368199	20.1973226	21.41042702	22.43852779	20.54394466	20.92069395	22.61339875	21.33574049	20.76284024	22.30937851	27.3314428	25.20303746	20.52494601	22.69787145	20.62869617	22.90516194	23.83657772	22.58022889	23.73399508	21.59248202	24.07405904	23.11743654	22.72516881	22.25121194	20.88572011	21.9009358	22.65649404	21.45951855	23.40214773	19.64892497	20.4518588	23.49754672	23.10299464	19.59451414
P05120	18.26988529	0.590759634	18.55864294	18.30545978	18.50399747	0.575405291	0.576319306	0.590375375	0.584463621	18.02516339	20.96142505	0.575919967	1.463736139	20.35725479	17.51885062	16.92573742	0.588006863	18.83704251	18.18203921	17.9051556	17.82155826	18.69593851	18.91230663	0.578527968	1	0.585511034	19.0744172	18.60992515	19.99721058	18.90886901	19.1532375	18.3464599	0.593612125	18.33383315	19.13372657	0.586413785	18.19088505	0.594298874	0.581536951	19.42857486	0.577488767	18.91574528	17.40065199	18.67681784	0.583379985	0.577112434	20.81241138	0.581659782	15.16450157	0.582248635	16.89215858	0.589309333	18.12456578	18.09271392	0.587299617	0.592005531	0.592025155	19.29265724	19.8787563	0.583659419	0.585679301	0.588975251
P05129	0.576280855	0.594214356	0.589106614	0.592028117	0.593228932	0.583544042	0.584169485	0.590456609	0.58271305	0.580933814	0.589990847	0.592855926	0.58404189	0.581307608	0.57912904	0.583992682	0.583316639	0.592722518	0.576969592	0.587669261	0.586301227	0.576114221	17.38475859	0.586733348	0.577298345	0.581019903	0.590812329	0.592278556	17.64196705	0.593472098	0.584442208	0.57886828	0.576228123	0.58837278	0.579208978	0.583882895	0.584301452	0.593546105	0.586111358	0.581766513	0.581296072	18.55973289	0.578437401	0.592225439	0.58208363	0.57800169	0.58352036	0.578551678	0.591996441	0.588727643	0.593490996	0.583820462	0.586016564	17.03557673	0.591431875	0.585437702	0.576119447	0.57679119	0.584395056	0.578523197	0.590954493	0.591786798
P05154	19.60593837	18.38930731	17.8571655	18.66911138	17.47090806	17.5495787	18.0604291	0.584926178	0.586637096	0.587151301	0.57543532	15.63446477	19.69184573	18.74967152	19.81359	18.45707898	18.91353335	0.581408589	18.27885068	22.07009948	17.29591884	19.48088842	18.08205806	15.64256803	18.23624475	21.41815025	19.75500225	19.3590786	17.90593286	18.79191702	19.76008256	19.70017331	0.57770912	0.589669569	15.88942152	0.58927476	17.34110126	0.590627144	19.45524293	19.41044385	0.594229375	15.24490615	18.84127947	17.64576121	19.31812171	16.57871151	20.08632512	16.75524987	0.592859876	19.4911825	16.73018734	18.40299056	16.68047575	19.47377981	0.587174168	0.577269949	20.42530517	0.588729905	18.77185736	19.10127459	19.57468314	19.52974354
P05162	19.17706636	18.32798854	19.14481428	20.68949588	0.588235421	0.584165358	18.44259933	0.585817928	0.584278875	18.77113166	19.95308374	0.578367239	0.580956566	18.67491927	0.582657817	19.73446776	20.07264375	21.77506969	18.84117253	20.25740511	19.24591417	18.86581557	19.05824281	19.72577085	18.75876344	19.23676546	19.25493431	19.52958271	0.582031322	17.96266676	18.52478715	20.10540214	20.714343	21.24755743	0.592873459	20.59617212	19.74452171	19.85186692	17.21641358	0.577970888	20.19793041	19.04065109	19.38183758	19.26485819	0.577698462	0.58434576	18.38713778	20.98266516	0.578005854	18.56792649	0.590436702	0.57650701	18.40046489	16.3572756	0.590531578	0.576932019	0.579778369	16.34219962	18.31315859	0.592415962	0.588128273	19.57935749
P05164	22.61661323	21.70574258	22.51143224	22.46886613	22.42374646	23.54339002	20.40622603	21.89469835	22.13986201	22.88578927	21.66708923	22.58075989	23.83938306	20.58889028	25.04481353	21.67026649	21.78496297	21.50377977	21.42896787	21.76201558	20.63711647	23.62234121	22.44705144	21.44858128	21.56862173	21.97974136	21.01311102	21.73385186	21.71941264	21.13892781	22.03328806	22.12707334	19.50087579	21.65419754	23.62532848	22.03082421	20.13252781	21.81856082	22.67521882	24.79675165	18.98372576	21.06715417	20.16780079	21.12695538	22.98208228	22.68790936	24.48165293	20.33852463	23.42454896	21.91417214	21.3213358	21.73368898	20.91068536	21.86682246	24.83705912	22.89094323	21.63557587	22.44423528	22.06187018	22.11474158	22.28990884	18.73312086
P05412	17.82776378	18.76884004	18.82994576	18.061929	19.16148129	18.18527486	17.73993735	18.59285848	0.576608227	17.79860628	19.02758647	18.71847152	0.594354184	18.42972023	0.581783772	20.40831924	19.29250995	18.04204858	18.59730037	0.590614175	18.62925778	20.0905578	18.56164385	18.76805395	18.62025429	18.45620963	19.18043247	20.45094969	17.57229927	19.1998471	18.55900346	18.22640073	18.70988587	18.81938781	18.46539988	18.5987378	18.89554967	17.89428906	18.87319701	18.16969369	0.589933315	18.5926507	17.63108733	18.36383238	17.80760619	16.98688051	19.4101185	18.19408817	18.19304508	18.47131427	18.99599378	18.67352637	19.0453904	18.3136899	0.579202611	18.41930868	0.590324794	17.43741035	17.65134474	0.584083752	0.593211355	0.591631208
P05423	25.0562759	20.21488811	22.11965674	20.26864165	21.79268407	23.04570601	20.46945911	21.51818345	0.594313457	22.93460459	24.22261473	24.68710476	22.97872416	20.49487145	21.08771776	22.03163306	22.55548435	25.3421732	22.10057492	24.23894981	23.7500037	21.160693	22.0525324	20.9463948	19.73282906	24.0392838	21.5463055	21.05494689	19.10140701	19.55759084	22.43438835	21.17808991	23.93056997	22.14014061	21.68050407	24.45259675	22.18861873	24.72805435	19.77317684	19.70523234	26.06455729	21.61315884	21.66519201	22.12106234	20.44802743	20.30838403	20.67857338	23.32177977	22.60899788	21.19231344	20.05452317	20.40469047	19.72894944	19.58160482	19.56870789	23.31865244	26.55136998	23.97204803	21.84485946	0.592800106	1.764273502	22.63781884
P05455	21.89994571	20.88291885	22.70880458	21.26215924	21.9366622	21.69350631	21.28867587	21.4448904	21.22748977	23.14292566	20.47583657	22.64758875	22.3759168	22.9133584	21.51198785	19.97652156	20.68486962	22.11379319	21.08266477	21.68212577	21.04203555	21.82037474	22.12818679	22.25772204	22.84189887	20.37607715	21.01713378	20.14244552	21.17440945	21.46265466	20.76639667	21.49435096	20.14488116	20.95585216	22.32321093	21.4938342	20.94888495	22.96332431	23.18278426	20.71445023	19.50209987	22.77741757	21.45467644	21.29104195	25.14950111	22.09986096	21.21890891	22.37186516	23.99870551	22.11790526	21.99632935	21.15339091	21.59277432	21.951693	25.39453691	22.52118131	21.42153916	22.86979451	21.9355612	18.85336553	21.72685301	19.74623773
P06241	0.592987368	16.4053747	0.593159951	0.588685283	0.59163745	18.73113379	0.586870644	18.28215577	0.592823236	0.584645482	0.576358533	20.94531675	0.592222353	17.41899163	0.593928809	0.591661841	0.57806483	0.584552973	0.58456594	0.592392771	0.588194126	0.577523165	0.576643136	0.587488289	0.590982696	18.86496549	0.589902682	18.38335295	16.64594104	14.77228527	0.589921209	0.578408925	19.21101297	0.581721452	0.578680691	0.588154098	18.52653995	0.584086188	0.577693332	0.592216133	0.582471807	0.59170673	0.579734771	0.582200389	0.59138574	0.5925345	18.10078744	18.73155831	0.588415495	0.58084275	14.96932108	14.28464621	16.08409388	0.586927385	21.72451344	0.57643999	0.594131264	0.576046692	0.577147448	0.578799958	0.58421484	0.577880185
P06331	24.17847467	22.1800316	23.51368013	21.28790975	22.46734136	21.70913841	21.88232475	21.39439596	21.08749424	24.4826351	22.72170898	24.45219806	24.48490394	20.89265991	23.98465705	22.45878307	24.15079836	23.7095338	23.56821952	24.13714993	22.86698881	22.83357817	20.8453503	23.67944423	21.11808307	23.53776808	21.6567141	22.57799243	21.00873157	19.3824008	21.88160318	21.11751581	23.06079932	23.9300496	21.27798968	23.07822395	22.48799357	24.37976432	23.00942749	23.43697543	23.31505335	22.67648441	20.31969128	21.61893524	22.50855392	21.02109638	25.08797493	22.72755604	22.92032314	21.7044316	21.7490939	21.35282163	21.58428806	21.32218701	21.38971522	24.10319455	24.54172273	23.35844973	22.18978566	24.02030051	24.28019851	22.70208738
P06400	19.53494175	22.3155859	17.97199367	21.83638211	21.30875994	19.13701848	19.14289965	18.86091211	21.42624965	19.5134457	18.9215969	22.77047577	20.60969559	18.86266479	20.07000217	19.26085078	18.9861198	22.55101668	21.0503635	22.81421935	17.49976342	18.83199258	18.99088508	19.49472841	18.61623809	19.08351763	18.86491563	17.81707285	18.26498772	18.48377704	18.5096745	19.10696478	18.93460153	21.57134552	19.69325053	19.10150046	18.64773146	19.67679245	18.32399701	20.81252468	18.34007732	18.86118869	18.49718768	18.72019686	21.24764739	19.79516969	19.23171456	21.51430159	19.85684247	18.24202212	18.52675628	18.83648373	18.75804262	18.31001041	18.81552011	19.37482286	18.26899409	19.18379119	19.20080224	0.577123309	15.91876272	20.38278944
P06702	20.31215701	19.16828251	21.2316195	19.99808818	22.46203016	22.49317051	18.75063247	19.80941439	23.35326382	22.70322484	19.01883791	24.74211105	23.9303719	18.70416581	25.89569123	19.55572808	18.94340945	16.97194062	19.02458916	20.87712281	17.65890519	22.46836203	21.04155605	20.71258556	22.48280943	19.9833307	19.55698601	20.45609568	19.53333603	19.91305301	20.63119949	21.60556158	16.03258724	18.93946533	22.91288851	19.55004452	16.37468478	19.34628445	26.83473173	25.37655483	19.4294743	22.96665471	20.04617397	23.35057491	23.04958386	24.8967213	23.07107245	22.14665226	24.85510937	24.07473298	22.88486762	22.38238431	20.33039734	21.75490524	22.94595939	20.75246242	23.64767273	18.99881068	20.12461074	23.24937796	22.6612824	20.39298017
P06731	19.76510305	20.49296901	19.60494385	20.93930785	20.5211903	22.26009257	20.6252588	22.79864029	22.60906215	20.42240347	18.33167035	18.29565419	22.63145119	19.76600402	22.2728298	20.17456687	20.1964537	21.64161874	20.29502577	20.56352029	20.15803225	21.94888941	21.52978726	21.54537282	23.28618082	19.26948984	18.72403978	20.06935405	20.46144185	22.30549165	20.41870771	20.14375625	19.94344308	19.11683286	20.74991473	20.41550375	19.51695047	18.90238763	22.69484267	23.93556354	20.69448085	22.18211713	23.13383551	21.97693124	22.35734004	22.75787339	20.04625175	19.69530339	22.1357251	25.53251909	23.44320751	25.22059978	22.88776614	22.75950361	21.34424036	21.3839803	21.16443651	19.02581055	22.3704755	21.28121041	25.02433133	20.52492617
P06858	17.44183846	0.592940388	0.586106804	18.74709164	0.584494079	0.580712896	17.49335549	0.5935298	0.576359653	0.577200312	0.593214688	16.35823722	0.577217458	17.6191209	0.580443062	0.576996661	0.581233944	0.592481436	0.588936872	0.584791984	0.576832848	0.592421886	0.591008297	0.575953316	0.589398571	0.577026377	15.99475576	17.29574806	0.592779384	14.61115485	0.588294915	0.579619878	0.588670528	0.591814853	0.579869913	0.593600041	0.583947263	0.589517632	0.586358273	17.25689468	0.582545613	0.590978758	0.579872276	0.587292633	17.40465149	0.585319881	0.587805351	0.577361546	0.582068273	0.587056895	17.3889987	16.30759481	0.578346367	16.04498237	0.588155959	0.577087509	0.585607869	0.581502055	0.582660834	2.182589319	17.43010859	0.589437595
P06870	0.583793684	21.7353453	18.56839025	18.55989611	0.578586055	17.62558523	18.52247533	18.45191312	0.579538088	23.78057291	22.72009184	17.68338564	20.22090863	18.56907565	0.575537028	21.47726974	21.48471081	23.85687723	21.88975794	21.52226411	22.46706866	19.0741939	19.29225211	20.40807391	19.11345842	20.63400714	19.5567502	21.48335809	18.91239161	19.62862231	19.86184228	19.46486329	22.14481754	22.57287575	18.95885119	22.03810752	20.08880263	23.66331661	20.98326746	19.62291714	22.93186231	20.01337277	20.90022688	20.50823013	20.86660422	0.586851452	19.29699208	19.33305951	0.582852179	19.37438165	19.38435336	0.591250363	19.68460096	17.91234738	19.91950668	21.07428783	21.82234083	22.01654614	19.44637356	20.51585441	17.98119411	22.79645902
P07093	18.66773938	17.744417	18.77607374	19.75870185	0.58617602	15.96337423	22.49740236	19.1083737	0.580304865	0.591191033	18.26742709	16.93387603	16.51712618	20.24313446	0.578466809	16.44473057	19.80601205	0.58477912	18.63042856	17.96209914	0.583097767	15.60116595	18.31145786	0.584777299	18.56902232	18.39884322	18.27473317	17.74470832	19.74050578	20.27039286	20.09013003	19.46300568	18.45262609	0.577749442	16.56552015	0.592683119	20.9085788	0.578115532	19.90657154	0.593750827	17.65340054	17.97605642	20.76205198	18.41507972	0.59108414	16.67266812	0.584434579	20.95426173	0.583919547	12.50818987	17.21661133	19.71818605	17.29471104	21.31174042	15.43835938	0.591509878	16.29105474	0.577702494	19.00723485	0.577244904	17.25746237	20.37657242
P07148	23.2126963	25.25783945	23.46674414	24.38723608	24.74563878	25.93805675	25.23094135	26.42933601	21.79168069	28.33666278	27.51503772	23.21388426	24.70686205	23.01810762	23.49972839	26.46014053	25.84064908	26.7935935	26.19585114	26.03838037	27.99509136	24.04425011	24.29509481	27.37834025	24.82268562	23.26924927	24.34249433	24.98273169	22.72259181	24.19908676	27.32170492	23.32014153	26.5991022	28.39090602	25.59751546	25.81101167	26.23121959	28.59192576	22.51659479	21.64669208	27.33184623	25.45322017	26.20433325	23.44717998	26.28551625	22.8883096	22.77026383	22.59211938	24.95138669	26.7659923	25.55711217	25.16084919	24.71240278	22.08446099	23.35868125	27.36329115	23.020765	25.44494943	25.50150609	22.95252709	24.11493558	26.18307743
P07437;Q5JP53	20.96750254	23.78765541	24.03590816	23.30574254	21.52650557	23.99103729	23.76365095	24.04938536	19.12705618	17.3328547	22.89246768	22.10007952	22.6105786	24.43031912	22.10981153	22.97705592	22.78957255	20.2041735	23.01791994	21.47589247	23.82490214	23.82973164	23.95495434	20.44556493	24.22556307	22.10458372	22.93931673	23.17531594	24.33271002	24.33113133	23.76418075	21.68302447	21.94413206	19.18362433	22.51416853	23.25502497	23.37307608	17.94652421	22.79454209	22.59572153	22.03329125	23.99546734	23.68109082	23.8621587	23.03254386	21.44757073	20.29104715	23.3058864	17.94554939	23.97059033	24.69325984	24.09770047	23.95330892	24.48184518	20.77033139	19.41602499	20.56633618	21.68614645	23.56327891	22.72911888	23.2111822	22.65298914
P07476	0.58769012	0.594546151	0.576106363	0.581034442	18.0043717	0.584025837	0.583167065	0.590145373	0.57872588	0.581503904	0.593726917	0.582537135	0.584521136	0.591165198	18.96133046	0.59091713	0.587050586	0.590479975	0.592172778	0.58076853	0.578112473	19.07837105	0.583193082	0.575380288	16.81696342	0.586340145	0.591829695	0.585137283	0.587977675	1	0.576040043	15.13251056	0.583979481	0.591701598	0.594403446	0.587226634	0.579941218	0.582534304	0.591383573	0.586180753	0.59270096	0.585321333	0.577611373	0.576041903	20.08585624	0.581882272	17.46993862	0.577652181	0.588175006	0.581925464	0.586846781	0.58556023	15.04043605	1.186869955	0.584972047	0.576100602	0.57704659	0.587916782	0.578963587	0.576780695	0.57886861	0.58355842
P07585	24.05830649	22.02293261	24.63638925	22.01843673	23.36221246	22.04019941	21.53240622	23.27997565	21.20956789	24.53198362	24.04895834	26.79155741	21.96774799	24.74093861	23.1029514	22.67836319	24.48511014	23.95597309	23.11721536	23.18634536	23.96428587	22.57341409	22.97170632	24.34500038	21.32744711	22.94073925	22.02200539	23.46402505	21.32140049	23.51918019	23.13390902	21.55460009	25.36012375	25.45960787	21.16096991	24.03778848	23.26054387	25.29395068	22.26265577	21.55710419	24.53422266	21.69223876	22.87790549	21.26255082	20.3868295	21.09314124	21.0068544	21.79897562	23.10553786	21.6262763	22.2360139	21.19576102	22.17309105	21.88471915	20.80197186	23.61026746	23.72740532	24.26978338	22.51649801	24.68462113	24.7480559	24.8179821
P07992	0.579651703	16.9973679	18.66989888	18.12805003	19.05238513	18.63158585	16.64730229	17.94482383	0.592476164	20.66354768	17.97426876	0.583097912	13.72051315	16.31856543	0.586843153	18.50164151	0.578115556	20.62031034	0.580308339	18.25745604	0.580271211	18.18916837	18.14292706	20.59691506	18.13577989	18.29613638	21.11364155	15.90283574	17.15399247	16.89230953	17.45813047	19.14632954	17.98282163	19.00037831	18.59393998	19.84975337	18.63420207	20.57525855	0.590440211	15.18133761	18.26130342	17.9495139	20.36234692	17.32812225	17.2779416	0.584736232	0.579591489	18.41420972	20.17165083	0.592137176	15.27497042	12.96128338	17.14882054	16.45503719	20.60735628	0.592934264	0.583305721	20.46107996	0.583516572	0.578421602	0.590333042	16.94066398
P07998	18.82604751	0.589480909	15.69423513	0.578707995	0.579914355	0.585503671	0.591121957	17.85790935	0.587829681	0.585775691	20.00206472	0.575612467	19.33611288	17.51705107	0.586239151	19.70635626	20.06068389	19.81786459	17.25362953	18.17209799	17.48435151	15.56849034	0.57839285	0.57818632	20.33566962	0.578252249	0.590224981	18.50763836	18.8541945	14.91380203	0.587073207	19.87645793	20.51710959	20.36405956	0.581158483	19.51985745	19.63440317	0.575740839	17.18054264	18.03569401	20.7160646	0.590267768	0.580363683	0.577017404	20.00464259	0.577432862	0.590901065	0.586625629	0.594272174	18.11152717	1.038804061	15.16733284	18.27113414	17.2996608	0.58528603	0.577068292	18.41893465	20.19406818	18.46126085	15.72703444	17.07335627	20.26641426
P08034	0.575947926	19.83306418	0.593372567	0.575610869	15.2634731	16.82327753	0.582825313	0.588186535	0.588485681	0.579548436	0.59258425	0.585523799	0.59153637	15.7228242	0.583816019	0.587535414	0.581276173	0.57708137	0.58823668	0.591693812	0.592518499	0.579972566	0.591699612	0.577963397	19.08307884	18.74851892	0.589538963	0.589948625	17.814141	18.87611493	0.579005862	0.58437717	0.583146302	0.583188576	17.83441984	0.58539002	0.587634439	0.584496079	0.58852814	0.588480925	0.585597265	16.76086032	18.38761494	0.593083907	0.58864722	0.580403506	0.581537805	0.586256072	0.588503388	0.581638001	16.01908403	0.581198935	18.64802782	0.592301483	0.592115485	15.27220076	0.588254805	0.589575285	17.19177433	0.576520498	0.582684767	0.581480777
